name,title,preview
Beyoncé,Mine,https://p.scdn.co/mp3-preview/106af85b4247de1f32451bb2612d56d79156ea47?cid=a46f5c5745a14fbf826186da8da5ecc3
Beyoncé,Mood 4 Eva,https://p.scdn.co/mp3-preview/2b31e58664fd1dfa83d765063b06fafc51b2c143?cid=635a94c846854eb29813825c79d704a2
Beyoncé,Spirit,https://p.scdn.co/mp3-preview/70db7f11548df1df1e7c03c2478963a9ef216d25?cid=a46f5c5745a14fbf826186da8da5ecc3
Kelly Rowland,Motivation,https://p.scdn.co/mp3-preview/daa4431b61106ee185862466854ef534dcffad83?cid=a46f5c5745a14fbf826186da8da5ecc3
Kelly Rowland,Stole,https://p.scdn.co/mp3-preview/72916b59e8be474733bedba0b4dc678da60b3c68?cid=635a94c846854eb29813825c79d704a2
Kelly Rowland,Like This,https://p.scdn.co/mp3-preview/f6b00d16aa20f3c4e262d1c489e5f1423e23b4fe?cid=635a94c846854eb29813825c79d704a2
Kelly Rowland,Kisses Down Low,https://p.scdn.co/mp3-preview/60c86e5d89b384e2d1736d32b2db58389f0de7a9?cid=a46f5c5745a14fbf826186da8da5ecc3
Kelly Rowland,Ice,https://p.scdn.co/mp3-preview/c805c38f8722e4ade100fcb444d3a490cb187bd5?cid=a46f5c5745a14fbf826186da8da5ecc3
Kelly Rowland,Can't Nobody,https://p.scdn.co/mp3-preview/1f40ee761f8d464b65a376df8320828d28743621?cid=635a94c846854eb29813825c79d704a2
En Vogue,Hold On,https://p.scdn.co/mp3-preview/d96d81ed15b1dbc0ca1fa4069a80234f47bea341?cid=a46f5c5745a14fbf826186da8da5ecc3
En Vogue,My Lovin',https://p.scdn.co/mp3-preview/5d8d1f7fe6368ceedc942ec7787cfc157a772a11?cid=635a94c846854eb29813825c79d704a2
En Vogue,Don't Let Go,https://p.scdn.co/mp3-preview/be0773bbd19f63da1907b08f38baacec0f25578c?cid=635a94c846854eb29813825c79d704a2
En Vogue,Giving Him Something He Can Feel,https://p.scdn.co/mp3-preview/51b83bbc0f2433ef9e887e3d0c889cf1ce9ea887?cid=635a94c846854eb29813825c79d704a2
En Vogue,Free Your Mind,https://p.scdn.co/mp3-preview/af847ddb514efdc4577e97e5cf486d426f90f3a2?cid=635a94c846854eb29813825c79d704a2
En Vogue,"Give It Up, Turn It Loose",https://p.scdn.co/mp3-preview/e109eea2329e7bcf8f74ebe4068e045e8e8ece29?cid=635a94c846854eb29813825c79d704a2
En Vogue,Whatever,https://p.scdn.co/mp3-preview/f807394caa3ac30fd3958d17a065bf15f489439e?cid=a46f5c5745a14fbf826186da8da5ecc3
En Vogue,"Too Gone, Too Long",https://p.scdn.co/mp3-preview/acf822e65cdd4c47ab1a8891729ffef951692ee0?cid=635a94c846854eb29813825c79d704a2
En Vogue,Love Don't Love You,https://p.scdn.co/mp3-preview/1bebab920368492e3b027d4b4df8b89aa7218d9e?cid=635a94c846854eb29813825c79d704a2
En Vogue,Lies,https://p.scdn.co/mp3-preview/6d1640560c026770c9f633a69fe713c3ab29dd35?cid=a46f5c5745a14fbf826186da8da5ecc3
En Vogue,Runaway Love,https://p.scdn.co/mp3-preview/c2b00da190719b7011518dd65df41f3ea833ce68?cid=635a94c846854eb29813825c79d704a2
En Vogue,No Fool No More,https://p.scdn.co/mp3-preview/a255b45371cad06fde4bb74572725a7b3173a5dd?cid=635a94c846854eb29813825c79d704a2
En Vogue,Riddle,https://p.scdn.co/mp3-preview/978925674c1fd0f60221165a482a7c8a63429223?cid=a46f5c5745a14fbf826186da8da5ecc3
Terry Ellis,Where Ever You Are,https://p.scdn.co/mp3-preview/9477e5956503435d398b29e73e732ee5cc0f3b47?cid=635a94c846854eb29813825c79d704a2
Fifth Harmony,Work From Home,https://p.scdn.co/mp3-preview/b2d6e6ea9163eb361f5406f75264de490243964a?cid=635a94c846854eb29813825c79d704a2
Fifth Harmony,Worth It,https://p.scdn.co/mp3-preview/c0f02a6635d964af34db76eaaa60f45c6c73580a?cid=635a94c846854eb29813825c79d704a2
Fifth Harmony,All In My Head,https://p.scdn.co/mp3-preview/c3c593d81c48111296aa5c777d8191305914845e?cid=635a94c846854eb29813825c79d704a2
Fifth Harmony,Sledgehammer,https://p.scdn.co/mp3-preview/44802e8f4662bfa76ed1df8c7c6a69ca29b3b19c?cid=635a94c846854eb29813825c79d704a2
Fifth Harmony,Down,https://p.scdn.co/mp3-preview/84f097dc41716ce269d9d06599e6cabfdd3d0aae?cid=a46f5c5745a14fbf826186da8da5ecc3
Fifth Harmony,Bo$$,https://p.scdn.co/mp3-preview/91e0550a0b3a741db6fd57233469bc57fb713a60?cid=a46f5c5745a14fbf826186da8da5ecc3
Fifth Harmony,That's My Girl,https://p.scdn.co/mp3-preview/e4bb02e30b13d967d882cf8f9fe4b4a85324d7cd?cid=635a94c846854eb29813825c79d704a2
Fifth Harmony,Miss Movin' On,https://p.scdn.co/mp3-preview/3d81aa2fcd8906be2fa222a421cf7bdabf11ac3f?cid=635a94c846854eb29813825c79d704a2
Normani,Motivation,https://p.scdn.co/mp3-preview/f6877dfe11a1c9ea4731947219a956cd18c6a7ed?cid=635a94c846854eb29813825c79d704a2
Camila Cabello,Havana,https://p.scdn.co/mp3-preview/663b794c2fc8da8f9bbe33698cb1bac567126a23?cid=635a94c846854eb29813825c79d704a2
Camila Cabello,Never Be The Same,https://p.scdn.co/mp3-preview/51da25797c110cf14b87c3b308f4a86cb3e0afd4?cid=635a94c846854eb29813825c79d704a2
Camila Cabello,My Oh My,https://p.scdn.co/mp3-preview/f4d0ff165605108542de7358547443d1a9f33fe3?cid=635a94c846854eb29813825c79d704a2
Camila Cabello,Crying In The Club,https://p.scdn.co/mp3-preview/1a9f4cc9835fdf339761f898464a34bd9c51b638?cid=635a94c846854eb29813825c79d704a2
Camila Cabello,Consequences,https://p.scdn.co/mp3-preview/95bdf2362bdb2be09a15a9cca0d8ee885e330916?cid=635a94c846854eb29813825c79d704a2
Camila Cabello,Liar,https://p.scdn.co/mp3-preview/10cc798e1e25bb65f13cbe166aa77e51e2f11474?cid=635a94c846854eb29813825c79d704a2
Camila Cabello,Shameless,https://p.scdn.co/mp3-preview/ecbe1041a69343d4ec849876b8f3b2aa71b332a3?cid=635a94c846854eb29813825c79d704a2
Camila Cabello,OMG,https://p.scdn.co/mp3-preview/8739428508f385aaee50e9c163e684c0f8c7ab2e?cid=635a94c846854eb29813825c79d704a2
Camila Cabello,First Man,https://p.scdn.co/mp3-preview/6a104efc6eb4eed7fee421daa6feedf706862afa?cid=635a94c846854eb29813825c79d704a2
Hi-Five,I Like The Way,https://p.scdn.co/mp3-preview/3206c458c2cbc41d93726915643e23bc0c6c3997?cid=635a94c846854eb29813825c79d704a2
Hi-Five,She's Playing Hard To Get,https://p.scdn.co/mp3-preview/353ae06bbc351c731732860aaa42fdbb80474bae?cid=635a94c846854eb29813825c79d704a2
Hi-Five,I Can't Wait Another Minute,https://p.scdn.co/mp3-preview/7badcf1d4b91dfd1c2c0521f0ea386da9cd33133?cid=635a94c846854eb29813825c79d704a2
Hi-Five,Never Should've Let You Go,https://p.scdn.co/mp3-preview/1f1d1ef6abacb8555e3aa8a01456405223572968?cid=635a94c846854eb29813825c79d704a2
Hi-Five,Quality Time,https://p.scdn.co/mp3-preview/4cd46fb6b1d88998bde380db4188757cfe6e33bd?cid=635a94c846854eb29813825c79d704a2
Hi-Five,Just Another Girlfriend,
Hi-Five,Unconditional Love,https://p.scdn.co/mp3-preview/8be60a4cbc3bc7200394fd902d21d8f15d41ac32?cid=635a94c846854eb29813825c79d704a2
Tony Thompson,I Wanna Love Like That,https://p.scdn.co/mp3-preview/0ffbf3e32eaa3b175a25b358bc8baae0b82e39c4?cid=635a94c846854eb29813825c79d704a2
Immature,Never Lie,https://p.scdn.co/mp3-preview/115e0187aa5825998a382c9a3680ecb54a08ec98?cid=a46f5c5745a14fbf826186da8da5ecc3
Immature,Constantly,https://p.scdn.co/mp3-preview/a9cc4c265bdc0983365bc4bc2e1ce539f42564d0?cid=a46f5c5745a14fbf826186da8da5ecc3
Immature,Watch Me Do My Thing,https://p.scdn.co/mp3-preview/5ce1b6ee95b46e82ded6099e931ebbb376ddc085?cid=a46f5c5745a14fbf826186da8da5ecc3
Immature,Please Don't Go,https://p.scdn.co/mp3-preview/41f42be4a9fe10284dc0aeab6b6275c642e04aa7?cid=a46f5c5745a14fbf826186da8da5ecc3
Immature,We Got It,https://p.scdn.co/mp3-preview/7fa650f05444b07270d74590bbb4f6211dca41d7?cid=a46f5c5745a14fbf826186da8da5ecc3
Immature,Feel The Funk,https://p.scdn.co/mp3-preview/87bb9dcecbb91618b8f79071962e19c22129368d?cid=a46f5c5745a14fbf826186da8da5ecc3
Immature,I'm Not A Fool,https://p.scdn.co/mp3-preview/36022e2cb6b7355cabfe8e67b31c9eb2e6e91aad?cid=a46f5c5745a14fbf826186da8da5ecc3
Immature,I Don't Mind,https://p.scdn.co/mp3-preview/12fd914c23308f7d624a66572923a96914a03638?cid=a46f5c5745a14fbf826186da8da5ecc3
Marques Houston,Clubbin,https://p.scdn.co/mp3-preview/ff133d1a92c6c03faf8886b0dd30437bcbf240b0?cid=635a94c846854eb29813825c79d704a2
Marques Houston,Naked,https://p.scdn.co/mp3-preview/5e4c744b4d803637826323e28f97366993b15c18?cid=a46f5c5745a14fbf826186da8da5ecc3
Marques Houston,That Girl,https://p.scdn.co/mp3-preview/39e8f09507df968e0fc5cba2672b4954849372cf?cid=635a94c846854eb29813825c79d704a2
Marques Houston,All Because Of You,https://p.scdn.co/mp3-preview/8c71fbb28d45d45a367d5531dff5d5c0fddeecf4?cid=635a94c846854eb29813825c79d704a2
Marques Houston,Pop That Booty,https://p.scdn.co/mp3-preview/0373b0cc71df415b8eef41a03215413f38a3c772?cid=635a94c846854eb29813825c79d704a2
Marques Houston,Circle,https://p.scdn.co/mp3-preview/9fce39004b3543b0cd220039007103d6dd2be5ca?cid=a46f5c5745a14fbf826186da8da5ecc3
Jodeci,Lately,https://p.scdn.co/mp3-preview/4df79562f997918804abc0100daf93d5f1aa4655?cid=a46f5c5745a14fbf826186da8da5ecc3
Jodeci,Come & Talk To Me,https://p.scdn.co/mp3-preview/597bfeaf56e4bac35062b6d7a6944de2a808e1dd?cid=a46f5c5745a14fbf826186da8da5ecc3
Jodeci,Freek'n You,https://p.scdn.co/mp3-preview/d5708875917473c650a53e617a17416f58ed8eae?cid=a46f5c5745a14fbf826186da8da5ecc3
Jodeci,Cry For You,https://p.scdn.co/mp3-preview/8e607563c81969662e188fc79daaf8e12b30125b?cid=a46f5c5745a14fbf826186da8da5ecc3
Jodeci,Get On Up,https://p.scdn.co/mp3-preview/acc0128348a7e2a63ae45d195d09c98876629fbb?cid=a46f5c5745a14fbf826186da8da5ecc3
Jodeci,Forever My Lady,https://p.scdn.co/mp3-preview/1765127c46cb415a3b2d01e01c8268d2e3878c64?cid=a46f5c5745a14fbf826186da8da5ecc3
Jodeci,Feenin',https://p.scdn.co/mp3-preview/1aa7a5d56499798905d1f21dc5c1d40c6b3779ae?cid=a46f5c5745a14fbf826186da8da5ecc3
Jodeci,Love U 4 Life,https://p.scdn.co/mp3-preview/22c2ade5079e7c41cf9b804e37fe98ab4eb39644?cid=a46f5c5745a14fbf826186da8da5ecc3
Jodeci,Stay,https://p.scdn.co/mp3-preview/b024d94b4956e511fbedfbbbc845642c1fdf2240?cid=a46f5c5745a14fbf826186da8da5ecc3
Jodeci,Let's Go Through The Motions,
Jodeci,I'm Still Waiting,https://p.scdn.co/mp3-preview/b8e507f57cf870f1023c3d7ea488afff556d860e?cid=a46f5c5745a14fbf826186da8da5ecc3
K-Ci,If You Think You're Lonely Now,https://p.scdn.co/mp3-preview/fdfb78d0c52f6ea859e180838146cd033ad806c6?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,Sucker,https://p.scdn.co/mp3-preview/8b304ee721be5f4235a67722670be137c785de1e?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,Burnin' Up,https://p.scdn.co/mp3-preview/e2edfa3324c07d891a7b2001db0ab3b096e75a9b?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,Tonight,https://p.scdn.co/mp3-preview/e59e82b231452ee975b132c3a57f52bf55f0b4cf?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,A Little Bit Longer,https://p.scdn.co/mp3-preview/82d81c4599a3451cac352f0ace3428658e01e94e?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,Pushin' Me Away,https://p.scdn.co/mp3-preview/5e82b932bc193d4a3afecc69762e7b63697e6b98?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,What A Man Gotta Do,https://p.scdn.co/mp3-preview/a4dd4e46acf5230e916bcaa1ab15e1f4f7f3b382?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,S.O.S.,https://p.scdn.co/mp3-preview/2a712e5b66253b33e562068a7e533be3611b15cb?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,Only Human,https://p.scdn.co/mp3-preview/98a4739215b9da75a3efb07ca555fc1c89053273?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,Play My Music,https://p.scdn.co/mp3-preview/1de8c9f1fc0ce7119cd4ce27832293756cb840c3?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,When You Look Me In The Eyes,https://p.scdn.co/mp3-preview/0d65181b60bbe643de6a620202d5145637969f9b?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,Cool,https://p.scdn.co/mp3-preview/fe387cfd7406acb4364b2639cc8df96283663447?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,Year 3000,https://p.scdn.co/mp3-preview/1db97b56842cd74950ba5c511f1b3d4b0b4efec2?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,X,https://p.scdn.co/mp3-preview/499d99286e3b5d69815c54bf60e3a1d5945c13ac?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,Paranoid,https://p.scdn.co/mp3-preview/14571632750b8c17013931f746fa7521afca6776?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,Like It's Christmas,https://p.scdn.co/mp3-preview/a6b3b85df61098f5e970a739c0cb31d5ef5a597d?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,Lovebug,https://p.scdn.co/mp3-preview/24c4272b45a1e7614b0b3f490800eca8529544f5?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,Hold On,https://p.scdn.co/mp3-preview/328199333bb463cf328278e9b241396b9bd8615f?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,Pom Poms,https://p.scdn.co/mp3-preview/9b5b5044c3b043295b0dbd1e45f1db97c0fd3e08?cid=635a94c846854eb29813825c79d704a2
Jonas Brothers,Fly With Me,https://p.scdn.co/mp3-preview/6bc04d31fc75e23a2f0fafc8cf0f67b87cb4260f?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,Love Is On Its Way,https://p.scdn.co/mp3-preview/51fa259802a53abcc2b9000f47749ac65e57f32f?cid=a46f5c5745a14fbf826186da8da5ecc3
Jonas Brothers,BB Good,https://p.scdn.co/mp3-preview/4c2f60e2bd193ac72fe3d6d7debb470171f49d63?cid=a46f5c5745a14fbf826186da8da5ecc3
Joe Jonas,Gotta Find You,https://p.scdn.co/mp3-preview/3eda361697a97f212f4d52997cf3beba907d2d07?cid=a46f5c5745a14fbf826186da8da5ecc3
Joe Jonas,See No More,https://p.scdn.co/mp3-preview/0082edbd35dda4f46caa219a08a81861747d82ae?cid=a46f5c5745a14fbf826186da8da5ecc3
Nick Jonas,Jealous,https://p.scdn.co/mp3-preview/d805cb9d20ddc30f7dd23974037e7101767c4d1e?cid=a46f5c5745a14fbf826186da8da5ecc3
Nick Jonas,Chains,https://p.scdn.co/mp3-preview/eae20ef2483f4728248c8e4412e9a3ee77019a74?cid=a46f5c5745a14fbf826186da8da5ecc3
Nick Jonas,Close,https://p.scdn.co/mp3-preview/6b4a4096d525f0446accc2325b97a2984685b30c?cid=a46f5c5745a14fbf826186da8da5ecc3
Nick Jonas,Levels,https://p.scdn.co/mp3-preview/35b4be3c648bbee362b068af3d1444637965cf04?cid=a46f5c5745a14fbf826186da8da5ecc3
Nick Jonas,Bom Bidi Bom,https://p.scdn.co/mp3-preview/d9f4ef21b21d5af4d13554dd0e6555546c029fbf?cid=a46f5c5745a14fbf826186da8da5ecc3
Nick Jonas,Who I Am,https://p.scdn.co/mp3-preview/5d6e36189ae586b1458cb328ed04e654ec5b2f09?cid=a46f5c5745a14fbf826186da8da5ecc3
Nick Jonas,Introducing Me,https://p.scdn.co/mp3-preview/7efee44df4d08fa75486f848634263d8f21bfe75?cid=a46f5c5745a14fbf826186da8da5ecc3
Klymaxx,I Miss You,https://p.scdn.co/mp3-preview/8221e8b88d6a4c2465f4b52aea81a06621ca557d?cid=a46f5c5745a14fbf826186da8da5ecc3
Klymaxx,Man Size Love,https://p.scdn.co/mp3-preview/582acc6a7f8790097943f1090e82b8ea3fe647b2?cid=a46f5c5745a14fbf826186da8da5ecc3
Klymaxx,I'd Still Say Yes,https://p.scdn.co/mp3-preview/5cbae784f5fed1a9c61c94c45bfedb152c17c999?cid=a46f5c5745a14fbf826186da8da5ecc3
Klymaxx,Meeting In The Ladies Room,https://p.scdn.co/mp3-preview/1fc58d4e34f0e2a647b2559b8a17d9d780cd8823?cid=a46f5c5745a14fbf826186da8da5ecc3
Klymaxx,The Men All Pause,https://p.scdn.co/mp3-preview/67e19829edc045645926df3f59b6d20859206e28?cid=a46f5c5745a14fbf826186da8da5ecc3
Joyce Irby,I'll Be There,https://p.scdn.co/mp3-preview/2ed818d6389930fc8116927fa5865bfaf0d8b8de?cid=a46f5c5745a14fbf826186da8da5ecc3
Menudo,Hold Me,https://p.scdn.co/mp3-preview/2e6ec3190d1bdef63a9205688ca9072af7967c4d?cid=a46f5c5745a14fbf826186da8da5ecc3
Ricky Martin,Livin' La Vida Loca,https://p.scdn.co/mp3-preview/5fdf7aacfed97c3f3d476f58dac07b8214421acc?cid=635a94c846854eb29813825c79d704a2
Ricky Martin,She's All I Ever Had,https://p.scdn.co/mp3-preview/be1ea685b91fbdc080f77558f8533a993e82ebf0?cid=635a94c846854eb29813825c79d704a2
Ricky Martin,She Bangs,https://p.scdn.co/mp3-preview/d26b3e2f4fd99588095d632fe0f8d64ce26188a5?cid=635a94c846854eb29813825c79d704a2
Ricky Martin,Nobody Wants To Be Lonely,https://p.scdn.co/mp3-preview/6a3184ba982c788fd4dd5ccb92f8cfee16cf743a?cid=635a94c846854eb29813825c79d704a2
Ricky Martin,Shake Your Bon-Bon,https://p.scdn.co/mp3-preview/0f4d04160a10d22da3a00309a12f06612c68cad7?cid=635a94c846854eb29813825c79d704a2
Ricky Martin,The Cup Of Life,https://p.scdn.co/mp3-preview/f123e2bd917b9cb50c46a53f7228a65319478cbe?cid=635a94c846854eb29813825c79d704a2
Ricky Martin,I Don't Care,https://p.scdn.co/mp3-preview/9c8e6c72ebb72c600c670e3d69a31aea711c7faf?cid=a46f5c5745a14fbf826186da8da5ecc3
Ricky Martin,Private Emotion,https://p.scdn.co/mp3-preview/c97138e03780aaa9b5cb3c808a190b55aad65edf?cid=635a94c846854eb29813825c79d704a2
Ricky Martin,Tal Vez,https://p.scdn.co/mp3-preview/63549f6bd2da8964c8b165258893c11c83f5ae68?cid=635a94c846854eb29813825c79d704a2
Ricky Martin,Lo Mejor De Mi Vida Eres Tu,https://p.scdn.co/mp3-preview/519e2826c0023c89d879faa03429647f93ed1771?cid=635a94c846854eb29813825c79d704a2
Ricky Martin,Maria,https://p.scdn.co/mp3-preview/e0ba3d6b42a047689897df5ba3521b42a3f420e8?cid=a46f5c5745a14fbf826186da8da5ecc3
Ricky Martin,Tu Recuerdo,https://p.scdn.co/mp3-preview/5ce825d4f0393c8c60b3ee951e8a56c31b30e4b8?cid=635a94c846854eb29813825c79d704a2
Ricky Martin,Loaded,https://p.scdn.co/mp3-preview/abe86a6fdc97da1522346fa4787f2d69af5a65f7?cid=a46f5c5745a14fbf826186da8da5ecc3
New Edition,Hit Me Off,https://p.scdn.co/mp3-preview/3f24544113a4cc1fbd33f4969694691af065d66a?cid=a46f5c5745a14fbf826186da8da5ecc3
New Edition,Cool It Now,https://p.scdn.co/mp3-preview/b41818e4e07b9001f1f8d17773291b9167abe15c?cid=a46f5c5745a14fbf826186da8da5ecc3
New Edition,If It Isn't Love,https://p.scdn.co/mp3-preview/110af5684e578dd647b1c336e1d66a824421c804?cid=a46f5c5745a14fbf826186da8da5ecc3
New Edition,I'm Still In Love With You,https://p.scdn.co/mp3-preview/ec53a7427665a85b9aa28e87beda96fee8123104?cid=a46f5c5745a14fbf826186da8da5ecc3
New Edition,Mr. Telephone Man,https://p.scdn.co/mp3-preview/2ddca78a6102ce76b60a3663cafae2f45231be5a?cid=a46f5c5745a14fbf826186da8da5ecc3
New Edition,Earth Angel,
New Edition,Lost In Love,https://p.scdn.co/mp3-preview/c6c50723aba7bfe61141db6f0d55aa84399f2a24?cid=a46f5c5745a14fbf826186da8da5ecc3
New Edition,A Little Bit Of Love,https://p.scdn.co/mp3-preview/658bce73be6803164f0fb9e693e27e73dd2cf43f?cid=a46f5c5745a14fbf826186da8da5ecc3
New Edition,Can You Stand The Rain,https://p.scdn.co/mp3-preview/f7cb300c7a478d3439785ba34568e8da24b27c3e?cid=a46f5c5745a14fbf826186da8da5ecc3
New Edition,Candy Girl,https://p.scdn.co/mp3-preview/f83e86193706cc3ca908684ca744eb3e02088f34?cid=635a94c846854eb29813825c79d704a2
New Edition,Count Me Out,https://p.scdn.co/mp3-preview/2cc9c49cd2c78223fcc85c558806845378c9d289?cid=a46f5c5745a14fbf826186da8da5ecc3
New Edition,With You All The Way,https://p.scdn.co/mp3-preview/a882daf9a070d4d7ab9867fa57c8fe130627a744?cid=a46f5c5745a14fbf826186da8da5ecc3
New Edition,One More Day,https://p.scdn.co/mp3-preview/929d8cc7d4acce23ca0623c96a56dbe6b0cf9498?cid=a46f5c5745a14fbf826186da8da5ecc3
New Edition,Is This The End,https://p.scdn.co/mp3-preview/07cdb2be532e76c0a9180a293fe29e62e5706df1?cid=635a94c846854eb29813825c79d704a2
New Edition,Hot 2Nite,https://p.scdn.co/mp3-preview/cc11d7458d90cf3d5a66f771915b4fb2cd78970d?cid=635a94c846854eb29813825c79d704a2
New Edition,You're Not My Kind Of Girl,https://p.scdn.co/mp3-preview/5ea64cda7a594e29176883f6b129ad46cfbcb4a1?cid=a46f5c5745a14fbf826186da8da5ecc3
Bobby Brown,My Prerogative,https://p.scdn.co/mp3-preview/d56c192e15c4a0ee69e33beeea99d931a7ebe747?cid=a46f5c5745a14fbf826186da8da5ecc3
Bobby Brown,On Our Own,https://p.scdn.co/mp3-preview/16fa220e8a3121873af53bf33424ccd13ab38376?cid=a46f5c5745a14fbf826186da8da5ecc3
Bobby Brown,Roni,https://p.scdn.co/mp3-preview/f9c9326fda796a9e5256a7e78673ea644620dd52?cid=a46f5c5745a14fbf826186da8da5ecc3
Bobby Brown,Every Little Step,https://p.scdn.co/mp3-preview/e0284a46a50567c72f678e5928644a4edf2537eb?cid=a46f5c5745a14fbf826186da8da5ecc3
Bobby Brown,Humpin' Around,https://p.scdn.co/mp3-preview/b5212135c4d2fe2850859be1b97014275271c53a?cid=a46f5c5745a14fbf826186da8da5ecc3
Bobby Brown,Rock Wit'cha,https://p.scdn.co/mp3-preview/c56babca4be7cd6fd7a0961984d2ad0dde9c56fd?cid=a46f5c5745a14fbf826186da8da5ecc3
Bobby Brown,Good Enough,https://p.scdn.co/mp3-preview/f17c320b75b556137e26476cdd6f52a2d2ef98d6?cid=a46f5c5745a14fbf826186da8da5ecc3
Bobby Brown,Don't Be Cruel,https://p.scdn.co/mp3-preview/ad525806c9dad62682fbc1d0840fda82bbbb87a1?cid=a46f5c5745a14fbf826186da8da5ecc3
Bobby Brown,Get Away,https://p.scdn.co/mp3-preview/580f3f7352fdd4c8790bf9dda25b355fe7ead7d1?cid=a46f5c5745a14fbf826186da8da5ecc3
Bobby Brown,Girlfriend,https://p.scdn.co/mp3-preview/397e4d7a8c92480ac5dbc1527084488c1899267f?cid=a46f5c5745a14fbf826186da8da5ecc3
Bobby Brown,That's The Way Love Is,https://p.scdn.co/mp3-preview/3c2f7b3559c37269fff589263b76f4bd254a2b2a?cid=a46f5c5745a14fbf826186da8da5ecc3
Johnny Gill,Rub You The Right Way,https://p.scdn.co/mp3-preview/39220d84aa8a922921d5d7e7855c628bd3e2e187?cid=a46f5c5745a14fbf826186da8da5ecc3
Johnny Gill,"My, My, My",https://p.scdn.co/mp3-preview/94868954a41e4327d0a9a4164494621fa23f0fbf?cid=a46f5c5745a14fbf826186da8da5ecc3
Johnny Gill,Fairweather Friend,https://p.scdn.co/mp3-preview/ed94174d88c619f818bc048b2eba38e54451d8e1?cid=a46f5c5745a14fbf826186da8da5ecc3
Johnny Gill,It's Your Body,https://p.scdn.co/mp3-preview/fff046931117cdadaae18b9207780a112cc3afe7?cid=a46f5c5745a14fbf826186da8da5ecc3
Johnny Gill,Let's Get The Mood Right,https://p.scdn.co/mp3-preview/09109a04d9516e338f7a6bf099720b794f99f0cd?cid=a46f5c5745a14fbf826186da8da5ecc3
Johnny Gill,The Floor,https://p.scdn.co/mp3-preview/4cf3a4a086be8a7967a121f54da9cef82cae94e4?cid=a46f5c5745a14fbf826186da8da5ecc3
Johnny Gill,Wrap My Body Tight,https://p.scdn.co/mp3-preview/2f058b9b6e18e16ad17cf87fb3e6f9cc023ea6c8?cid=a46f5c5745a14fbf826186da8da5ecc3
Ralph Tresvant,Sensitivity,https://p.scdn.co/mp3-preview/34089d804f91b33280a2f8c599849afda7864ba1?cid=a46f5c5745a14fbf826186da8da5ecc3
Ralph Tresvant,Stone Cold Gentleman,https://p.scdn.co/mp3-preview/7f67434ecb1c8a7b7e46a8799e52ac29cdf1d6b2?cid=a46f5c5745a14fbf826186da8da5ecc3
Ralph Tresvant,Money Can't Buy You Love,
New Kids On The Block,I'll Be Loving You,https://p.scdn.co/mp3-preview/1dd4aba1b9498e2ce8adc5f5fca8063a8ff9c621?cid=635a94c846854eb29813825c79d704a2
New Kids On The Block,Hangin' Tough,https://p.scdn.co/mp3-preview/804e27518396879c42bc71686b36da029eaa5777?cid=635a94c846854eb29813825c79d704a2
New Kids On The Block,Step By Step,https://p.scdn.co/mp3-preview/d87625852124cdfd62dfe49837d1bad6782baa7a?cid=635a94c846854eb29813825c79d704a2
New Kids On The Block,Cover Girl,https://p.scdn.co/mp3-preview/389610f37d04a5dc7568f723ae62892d5bcf4b62?cid=635a94c846854eb29813825c79d704a2
New Kids On The Block,You Got It,https://p.scdn.co/mp3-preview/8093dcce5347a9fc693b7a142dfd96142512faa1?cid=635a94c846854eb29813825c79d704a2
New Kids On The Block,This One's For The Children,https://p.scdn.co/mp3-preview/ec49a0da820e4e3569416f713bd42138118fecdb?cid=635a94c846854eb29813825c79d704a2
New Kids On The Block,Tonight,https://p.scdn.co/mp3-preview/210a0ad1bd9a51e98cd09d0f2f76bf2fdf26db1d?cid=a46f5c5745a14fbf826186da8da5ecc3
New Kids On The Block,Didn't I,https://p.scdn.co/mp3-preview/e693be4c716af0b2655c0a932d59568f2313a829?cid=a46f5c5745a14fbf826186da8da5ecc3
New Kids On The Block,Please Don't Go Girl,https://p.scdn.co/mp3-preview/096b9ceea92dc3032b5ede55bdf661dfa536b8fd?cid=635a94c846854eb29813825c79d704a2
